gene_id	gene_symbol	length
ENSG00000258804	RP11-322L20.1	1763
ENSG00000259061	RP11-736P16.1	412
ENSG00000258496	RP11-1141N12.1	332
ENSG00000258958	RP11-594C13.2	369
ENSG00000258859	RP11-594C13.1	544
ENSG00000259028	RP11-325D8.1	547
ENSG00000258770	CTD-2007A10.1	555
ENSG00000258807	RP11-1152H15.1	1845
ENSG00000259077	RP11-804L24.2	790
ENSG00000054983	GALC	6825
ENSG00000259096	FAM35CP	2470
ENSG00000252783	RNU6-835P	104
ENSG00000140030	GPR65	1786
ENSG00000258407	RP11-300J18.2	331
ENSG00000258826	RP11-300J18.1	558
ENSG00000258867	LINC01146	2120
ENSG00000258975	RP11-753D20.1	428
ENSG00000259998	RP11-753D20.4	2352
ENSG00000258538	RP11-753D20.3	608
ENSG00000100433	KCNK10	5592
ENSG00000042317	SPATA7	6872
ENSG00000070778	PTPN21	7396
ENSG00000258983	RP11-507K2.2	492
ENSG00000222990	RNU4-22P	166
ENSG00000258789	RP11-507K2.3	718
ENSG00000100722	ZC3H14	6890
ENSG00000165521	EML5	11021
ENSG00000200653	RNU4-92P	136
ENSG00000165533	TTC8	3170
ENSG00000207342	Y_RNA	99
ENSG00000258990	MPPE1P1	1076
ENSG00000053254	FOXN3	11033
ENSG00000259151	CAP2P1	1390
ENSG00000258752	RP11-356K23.1	907
ENSG00000258699	RP11-356K23.2	458
ENSG00000258380	RP11-33N16.2	341
ENSG00000259053	RP11-33N16.3	452
ENSG00000258920	FOXN3-AS1	1077
ENSG00000259073	FOXN3-AS2	1262
ENSG00000252522	Y_RNA	100
ENSG00000201027	RN7SKP107	290
ENSG00000258792	RP11-944C7.1	1122
ENSG00000252655	Y_RNA	111
ENSG00000200312	RN7SKP255	313
ENSG00000259050	CHORDC2P	1090
ENSG00000140025	EFCAB11	8306
ENSG00000230997	RAB42P1	657
ENSG00000042088	TDP1	6221
ENSG00000152315	KCNK13	2522
ENSG00000258544	RP11-750I4.2	321
ENSG00000201351	Y_RNA	109
ENSG00000100764	PSMC1	3356
ENSG00000119720	NRDE2	6777
ENSG00000242571	RPL21P11	483
ENSG00000238758	AL512791.1	55
ENSG00000198668	CALM1	7705
ENSG00000258424	RP11-471B22.2	300
ENSG00000258678	RP11-1078H9.1	426
ENSG00000233208	LINC00642	2068
ENSG00000259789	RP11-1078H9.6	2626
ENSG00000165914	TTC7B	5244
ENSG00000252748	AL096869.1	85
ENSG00000258935	RP11-1078H9.2	559
ENSG00000259163	RP11-1078H9.5	1376
ENSG00000258437	RP11-661G16.1	539
ENSG00000258716	RP11-661G16.2	1954
ENSG00000213315	CTD-3035D6.1	459
ENSG00000258884	CTD-3035D6.2	384
ENSG00000100784	RPS6KA5	5133
ENSG00000133943	C14orf159	7262
ENSG00000252644	RNU7-30P	62
ENSG00000221102	SNORA11B	129
ENSG00000266343	RN7SL506P	292
ENSG00000119714	GPR68	3278
ENSG00000258875	CTD-2547L24.3	787
ENSG00000260810	CTD-2547L24.4	705
ENSG00000015133	CCDC88C	12426
ENSG00000265856	AL133153.1	111
ENSG00000258798	RP11-895M11.3	303
ENSG00000258446	RP11-895M11.2	303
ENSG00000100796	SMEK1	5912
ENSG00000268657	AL133373.1	2596
ENSG00000133962	CATSPERB	5635
ENSG00000268295	RP11-248B24.4	261
ENSG00000258774	NANOGP7	918
ENSG00000258962	RP11-747H7.1	1185
ENSG00000200042	U3	215
ENSG00000260711	RP11-747H7.3	3040
ENSG00000165929	TC2N	6147
ENSG00000140092	FBLN5	4973
ENSG00000100815	TRIP11	10372
ENSG00000259020	RP11-529H20.3	322
ENSG00000261372	RP11-529H20.6	896
ENSG00000259634	RP11-529H20.5	982
ENSG00000066427	ATXN3	8470
ENSG00000183648	NDUFB1	2263
ENSG00000165934	CPSF2	5861
ENSG00000258481	RP11-472N19.3	580
ENSG00000201097	RNU6-366P	106
ENSG00000140090	SLC24A4	9181
ENSG00000100599	RIN3	8683
ENSG00000100600	LGMN	3899
ENSG00000066455	GOLGA5	3295
ENSG00000258742	RP11-862G15.1	2072
ENSG00000258499	RP11-862G15.2	1384
ENSG00000100604	CHGA	3102
ENSG00000100605	ITPK1	6783
ENSG00000258730	ITPK1-AS1	4701
ENSG00000258595	RP11-371E8.2	400
ENSG00000165943	MOAP1	2537
ENSG00000153485	TMEM251	1365
ENSG00000259066	RP11-371E8.4	920
ENSG00000170270	C14orf142	1154
ENSG00000012963	UBR7	3694
ENSG00000240096	RP11-85G20.1	542
ENSG00000011114	BTBD7	11333
ENSG00000241499	RP11-85G20.2	314
ENSG00000133958	UNC79	12513
ENSG00000187581	COX8C	533
ENSG00000202306	Y_RNA	96
ENSG00000252720	RNU6-1258P	111
ENSG00000175785	PRIMA1	3892
ENSG00000258584	FAM181A-AS1	2781
ENSG00000140067	FAM181A	2202
ENSG00000100628	ASB2	5040
ENSG00000258987	RP11-131H24.4	553
ENSG00000265768	MIR4506	77
ENSG00000175699	LINC00521	3315
ENSG00000089723	OTUB2	4252
ENSG00000089737	DDX24	6007
ENSG00000165948	IFI27L1	2380
ENSG00000165949	IFI27	4157
ENSG00000119632	IFI27L2	1662
ENSG00000119698	PPP4R4	4974
ENSG00000140093	SERPINA10	2614
ENSG00000170099	SERPINA6	1852
ENSG00000258597	SERPINA2P	721
ENSG00000197249	SERPINA1	4902
ENSG00000256357	RP11-349I1.2	568
ENSG00000186910	SERPINA11	1476
ENSG00000170054	SERPINA9	2561
ENSG00000165953	SERPINA12	2276
ENSG00000100665	SERPINA4	2338
ENSG00000188488	SERPINA5	3753
ENSG00000273259	RP11-986E7.7	3067
ENSG00000196136	SERPINA3	4504
ENSG00000258805	ADIPOR1P2	820
ENSG00000187483	SERPINA13P	1718
ENSG00000259140	RP11-986E7.2	657
ENSG00000239269	RPSAP4	888
ENSG00000133937	GSC	1259
ENSG00000240914	RPL15P2	615
ENSG00000258933	RP11-991C1.1	737
ENSG00000258866	RP11-991C1.2	465
ENSG00000100697	DICER1	12292
ENSG00000264607	MIR3173	68
ENSG00000235706	DICER1-AS1	3715
ENSG00000165959	CLMN	15701
ENSG00000259143	CTD-2240H23.2	594
ENSG00000258615	RP11-725G5.3	181
ENSG00000258630	RP11-725G5.2	1701
ENSG00000229645	LINC00341	2822
ENSG00000176438	SYNE3	7936
ENSG00000258572	RP11-1070N10.3	993
ENSG00000247092	SNHG10	1945
ENSG00000252481	SCARNA13	275
ENSG00000182512	GLRX5	2845
ENSG00000258390	RP11-1070N10.4	1971
ENSG00000258927	RP11-1070N10.5	1714
ENSG00000270038	RP11-1070N10.7	725
ENSG00000187621	TCL6	10563
ENSG00000259084	RP11-1070N10.6	3672
ENSG00000213231	TCL1B	1882
ENSG00000100721	TCL1A	2236
ENSG00000257275	RP11-164H13.1	3017
ENSG00000263357	AL133167.1	110
ENSG00000258516	RP11-185P18.2	865
ENSG00000250366	LINC00617	3478
ENSG00000271358	RP11-241N4.2	282
ENSG00000227051	C14orf132	7966
ENSG00000221236	AL137190.1	93
ENSG00000168398	BDKRB2	7008
ENSG00000258691	RP11-404P21.8	855
ENSG00000258412	RP11-404P21.5	460
ENSG00000258788	RP11-404P21.9	240
ENSG00000259036	RP11-404P21.1	572
ENSG00000100739	BDKRB1	2755
ENSG00000258793	RP11-404P21.3	738
ENSG00000258729	DKFZP434O1614	1678
ENSG00000066739	ATG2B	12722
ENSG00000238776	snoU13	80
ENSG00000100744	GSKIP	4545
ENSG00000222276	RNU2-33P	192
ENSG00000140057	AK7	5001
ENSG00000259059	PEBP1P1	510
ENSG00000240051	RPL23AP10	466
ENSG00000260806	RP11-872J21.3	1512
ENSG00000090060	PAPOLA	12766
ENSG00000258702	RP11-433J8.1	3030
ENSG00000223299	RN7SKP108	328
ENSG00000258979	RP11-433J8.2	430
ENSG00000100749	VRK1	2744
ENSG00000258825	AL133168.3	254
ENSG00000225163	LINC00618	448
ENSG00000259026	RP11-907D1.1	1274
ENSG00000258393	RP11-907D1.2	840
ENSG00000259110	RP11-359N5.1	445
ENSG00000246084	CTD-2506J14.1	2014
ENSG00000240730	RN7SL710P	283
ENSG00000197176	RP11-76E12.1	1938
ENSG00000258869	RP11-204N11.1	3104
ENSG00000258379	RP11-204N11.2	539
ENSG00000246223	C14orf64	5850
ENSG00000259097	RP11-61O1.1	542
ENSG00000258511	RP11-61O1.2	374
ENSG00000222066	AL163760.1	119
ENSG00000241757	RN7SL714P	296
ENSG00000258795	RP11-1082A3.1	423
ENSG00000176605	C14orf177	1416
ENSG00000237342	AL132796.1	479
ENSG00000259119	RP11-1127D7.1	1851
ENSG00000232573	RPL3P4	423
ENSG00000234648	AL162151.3	158
ENSG00000229402	AL162151.4	561
ENSG00000127152	BCL11B	7855
ENSG00000235785	AL109767.1	564
ENSG00000258383	CTD-2200A16.1	208
ENSG00000216173	AL132819.1	89
ENSG00000183576	SETD3	5178
ENSG00000272439	U6	107
ENSG00000090061	CCNK	8220
ENSG00000205476	CCDC85C	6363
ENSG00000258749	RP11-688G15.3	889
ENSG00000200506	Y_RNA	102
ENSG00000247970	RP11-543C4.1	1039
ENSG00000182218	HHIPL1	7836
ENSG00000036530	CYP46A1	9354
ENSG00000258672	RP11-543C4.3	493
ENSG00000066629	EML1	8899
ENSG00000199836	RNU1-47P	163
ENSG00000271198	VDAC3P1	850
ENSG00000196405	EVL	10585
ENSG00000242888	RP11-436M15.1	814
ENSG00000258693	RP11-436M15.3	386
ENSG00000258560	CTD-2376I20.1	548
ENSG00000265154	MIR151B	96
ENSG00000199082	MIR342	99
ENSG00000168350	DEGS2	2004
ENSG00000258982	RP11-638I2.4	331
ENSG00000100811	YY1	7481
ENSG00000258904	RP11-638I2.2	533
ENSG00000259052	AL157871.2	206
ENSG00000197119	SLC25A29	7451
ENSG00000258504	RP11-638I2.6	693
ENSG00000198984	MIR345	98
ENSG00000243976	RN7SL523P	300
ENSG00000263519	AL157871.1	106
ENSG00000140107	SLC25A47	1799
ENSG00000140105	WARS	6358
ENSG00000258666	RP11-638I2.8	385
ENSG00000258521	RP11-638I2.9	552
ENSG00000258581	RP11-638I2.10	293
ENSG00000176473	WDR25	4218
ENSG00000258620	RP11-362L22.1	606
ENSG00000258500	CTD-2062F14.2	323
ENSG00000253075	RN7SKP92	244
ENSG00000183092	BEGAIN	7073
ENSG00000259031	CTD-2062F14.3	553
ENSG00000258576	CTD-2644I21.1	466
ENSG00000196273	LINC00523	3311
ENSG00000258717	RP11-566J3.2	722
ENSG00000185559	DLK1	2290
ENSG00000273087	RP11-566J3.4	640
ENSG00000214548	MEG3	15769
ENSG00000266461	MIR2392	84
ENSG00000267918	AL117190.2	255
ENSG00000258663	RP11-123M6.2	289
ENSG00000211574	MIR770	98
ENSG00000207989	MIR493	89
ENSG00000199151	MIR337	93
ENSG00000272291	MIR665	72
ENSG00000254656	RTL1	4193
ENSG00000208001	MIR431	114
ENSG00000207569	MIR433	124
ENSG00000207608	MIR127	97
ENSG00000272458	MIR432	94
ENSG00000207942	MIR136	92
ENSG00000269375	AL117190.3	1382
ENSG00000258399	MEG8	2246
ENSG00000221077	AL117190.1	120
ENSG00000199005	MIR370	75
ENSG00000251769	SNORD112	58
ENSG00000252873	SNORD112	68
ENSG00000202191	SNORD113-1	69
ENSG00000251949	SNORD112	72
ENSG00000212384	SNORD113-2	72
ENSG00000201700	SNORD113-3	73
ENSG00000201672	SNORD113-4	75
ENSG00000225746	AL132709.5	2986
ENSG00000272474	SNORD113-5	78
ENSG00000252144	SNORD112	71
ENSG00000200215	SNORD113-6	76
ENSG00000251918	SNORD112	71
ENSG00000200632	SNORD113-7	77
ENSG00000200367	SNORD113-8	74
ENSG00000201950	SNORD113-9	72
ENSG00000199575	SNORD114-1	72
ENSG00000200823	SNORD114-2	78
ENSG00000201839	SNORD114-3	75
ENSG00000200832	SNORD114-4	75
ENSG00000199798	SNORD114-5	70
ENSG00000200150	SNORD113	73
ENSG00000201263	SNORD114-6	72
ENSG00000232018	AL132709.8	1342
ENSG00000199390	SNORD114-7	77
ENSG00000201240	SNORD114-9	72
ENSG00000200279	SNORD114-10	72
ENSG00000271417	RP11-909M7.3	1004
ENSG00000200608	SNORD114-11	75
ENSG00000202270	SNORD114-12	75
ENSG00000201247	SNORD114-13	74
ENSG00000199593	SNORD114-14	75
ENSG00000201557	SNORD114-15	72
ENSG00000199914	SNORD114-16	70
ENSG00000201569	SNORD114-17	75
ENSG00000202142	SNORD114-18	72
ENSG00000199942	SNORD114-19	75
ENSG00000201500	SNORD113	78
ENSG00000201036	SNORD113	89
ENSG00000201710	SNORD113	75
ENSG00000202048	SNORD114-20	72
ENSG00000272344	SNORD114-21	72
ENSG00000202293	SNORD114-22	72
ENSG00000200406	SNORD114-23	72
ENSG00000201899	SNORD114-24	72
ENSG00000200612	SNORD114-25	72
ENSG00000200413	SNORD114-26	72
ENSG00000200636	SNORD114-27	70
ENSG00000200480	SNORD114-28	72
ENSG00000201689	SNORD114-29	70
ENSG00000201318	SNORD114-30	72
ENSG00000200089	SNORD114-31	75
ENSG00000222095	SNORD113	74
ENSG00000252009	SNORD112	72
ENSG00000222185	SNORD113	75
ENSG00000199088	MIR379	126
ENSG00000199109	MIR411	96
ENSG00000207749	MIR299	102
ENSG00000198982	MIR380	111
ENSG00000221745	MIR1197	88
ENSG00000199069	MIR323A	86
ENSG00000211582	MIR758	88
ENSG00000207761	MIR329-1	80
ENSG00000207762	MIR329-2	84
ENSG00000194717	MIR494	81
ENSG00000221036	MIR1193	78
ENSG00000212040	MIR543	78
ENSG00000207743	MIR495	82
ENSG00000265032	AL132709.2	95
ENSG00000271946	MIR376C	86
ENSG00000207934	MIR654	81
ENSG00000264882	MIR376A1	103
ENSG00000215957	MIR300	83
ENSG00000221525	MIR1185-1	86
ENSG00000221614	MIR1185-2	86
ENSG00000258861	MIR381HG	425
ENSG00000199020	MIR381	75
ENSG00000207754	MIR487B	84
ENSG00000202560	MIR539	78
ENSG00000216099	MIR889	79
ENSG00000207587	MIR544A	91
ENSG00000207646	MIR655	97
ENSG00000265250	AL132709.3	97
ENSG00000207558	MIR487A	80
ENSG00000207742	MIR382	86
ENSG00000207993	MIR134	103
ENSG00000208027	MIR485	111
ENSG00000208004	MIR323B	82
ENSG00000207978	MIR154	84
ENSG00000207961	MIR496	102
ENSG00000199015	MIR377	134
ENSG00000216179	MIR541	84
ENSG00000199107	MIR409	79
ENSG00000199012	MIR412	91
ENSG00000199025	MIR369	107
ENSG00000199092	MIR410	80
ENSG00000207959	MIR656	78
ENSG00000223403	MEG9	2641
ENSG00000230805	AL132709.1	1283
ENSG00000259004	RP11-8L8.2	943
ENSG00000206761	U3	215
ENSG00000258681	RP11-8L8.1	870
ENSG00000258497	CTD-2561F5.1	2490
ENSG00000258460	RP11-168L7.1	447
ENSG00000259023	LINC00524	418
ENSG00000259082	RP11-168L7.3	516
ENSG00000259166	RP11-1029J19.2	513
ENSG00000258498	DIO3OS	5603
ENSG00000197406	DIO3	2102
ENSG00000258919	RP11-1029J19.4	539
ENSG00000258404	RP11-1029J19.5	454
ENSG00000241494	RP11-796G6.1	438
ENSG00000258512	RP11-796G6.2	639
ENSG00000078304	PPP2R5C	14289
ENSG00000259088	CTD-2017C7.2	448
ENSG00000207208	RNU6-790P	105
ENSG00000256705	CTD-2017C7.1	599
ENSG00000259161	CTD-2017C7.3	729
ENSG00000271780	RP11-1017G21.5	1079
ENSG00000272444	RP11-1017G21.6	648
ENSG00000197102	DYNC1H1	15826
ENSG00000259013	RP11-1017G21.3	238
ENSG00000258959	RP11-1017G21.4	1240
ENSG00000240457	RN7SL472P	291
ENSG00000080824	HSP90AA1	5248
ENSG00000140153	WDR20	7328
ENSG00000080823	MOK	10996
ENSG00000022976	ZNF839	5595
ENSG00000265677	AL137229.1	101
ENSG00000100865	CINP	3528
ENSG00000239061	snoU13	104
ENSG00000196663	TECPR2	9384
ENSG00000212330	RNU6-244P	104
ENSG00000156381	ANKRD9	2133
ENSG00000266015	MIR4309	83
ENSG00000259230	CTD-2555C10.3	1603
ENSG00000239224	RN7SL546P	288
ENSG00000089902	RCOR1	6202
ENSG00000230988	RP11-661D19.1	469
ENSG00000202459	Y_RNA	108
ENSG00000259508	RP11-661D19.3	1006
ENSG00000131323	TRAF3	8263
ENSG00000238853	snoU13	101
ENSG00000206969	RNU6-1316P	108
ENSG00000211990	AL117209.1	118
ENSG00000166126	AMN	4646
ENSG00000198752	CDC42BPB	7958
ENSG00000259515	RP11-365N19.2	828
ENSG00000213176	RPL13P6	626
ENSG00000259444	RP11-736N17.8	386
ENSG00000205436	EXOC3L4	3480
ENSG00000259717	LINC00677	584
ENSG00000185215	TNFAIP2	5029
ENSG00000259374	RP11-736N17.4	2285
ENSG00000259535	RPL21P12	515
ENSG00000259525	GCSHP2	527
ENSG00000251533	LINC00605	1558
ENSG00000239117	AL161669.1	79
ENSG00000270705	RP11-736N17.9	42
ENSG00000242837	RPL21P13	481
ENSG00000270938	RAP2CP1	733
ENSG00000240624	RP11-45P15.2	536
ENSG00000259775	RP11-45P15.4	694
ENSG00000100664	EIF5	8505
ENSG00000272533	SNORA28	126
ENSG00000259428	HMGB3P26	582
ENSG00000243904	RP11-600F24.1	884
ENSG00000075413	MARK3	8891
ENSG00000244691	RP11-600F24.2	643
ENSG00000166165	CKB	2669
ENSG00000260285	RP11-600F24.7	4063
ENSG00000166166	TRMT61A	3229
ENSG00000252469	RNU7-160P	62
ENSG00000258851	RP11-894P9.2	553
ENSG00000166170	BAG5	5271
ENSG00000126214	KLC1	6553
ENSG00000256500	RP11-73M18.2	2505
ENSG00000256053	APOPT1	3932
ENSG00000201184	RNU4-68P	141
ENSG00000264904	AL139300.1	92
ENSG00000246451	RP11-894P9.1	1404
ENSG00000270108	RP11-73M18.6	552
ENSG00000269910	RP11-73M18.10	535
ENSG00000269940	RP11-73M18.7	611
ENSG00000269958	RP11-73M18.8	811
ENSG00000126215	XRCC3	7585
ENSG00000224997	AL049840.1	1543
ENSG00000269963	RP11-73M18.9	683
ENSG00000100711	ZFYVE21	8390
ENSG00000253096	Y_RNA	98
ENSG00000088808	PPP1R13B	9031
ENSG00000270591	RP11-73M18.11	475
ENSG00000202275	SNORD51	77
ENSG00000258735	LINC00637	2056
ENSG00000258534	CTD-2134A5.4	582
ENSG00000258914	CTD-2134A5.3	127
ENSG00000156411	C14orf2	3415
ENSG00000156414	TDRD9	5480
ENSG00000227729	RD3L	1201
ENSG00000264439	AL136001.1	86
ENSG00000242894	RN7SL634P	290
ENSG00000166183	ASPG	3305
ENSG00000207568	MIR203	110
ENSG00000258748	CTD-2223O18.1	462
ENSG00000066735	KIF26A	6756
ENSG00000258913	RP11-260M19.2	1474
ENSG00000228032	C14orf144	1624
ENSG00000258598	RP11-260M19.1	518
ENSG00000222761	RNU6-684P	106
ENSG00000213159	CEND1P1	455
ENSG00000258986	TMEM179	3810
ENSG00000184601	C14orf180	3036
ENSG00000259037	RP11-614O9.1	543
ENSG00000258736	RP11-982M15.7	723
ENSG00000260792	RP11-982M15.8	3816
ENSG00000265291	MIR4710	56
ENSG00000256050	RP11-982M15.6	1307
ENSG00000203485	INF2	6497
ENSG00000258858	RP11-982M15.5	716
ENSG00000185100	ADSSL1	5775
ENSG00000184990	SIVA1	4776
ENSG00000258430	RP11-982M15.2	663
ENSG00000142208	AKT1	10838
ENSG00000179627	ZBTB42	3905
ENSG00000258701	LINC00638	2518
ENSG00000239365	RPS26P49	334
ENSG00000196183	RPS2P4	891
ENSG00000258811	CTD-3051D23.1	3254
ENSG00000258593	CTD-3051D23.4	1045
ENSG00000099814	CEP170B	7199
ENSG00000259067	CTD-3051D23.3	584
ENSG00000166428	PLD4	2321
ENSG00000185567	AHNAK2	18771
ENSG00000140104	C14orf79	5225
ENSG00000170779	CDCA4	2513
ENSG00000183484	GPR132	4198
ENSG00000257556	RP11-44N21.1	1177
ENSG00000258154	RP11-44N21.2	175
ENSG00000184916	JAG2	6397
ENSG00000257622	RP11-44N21.4	535
ENSG00000183828	NUDT14	1916
ENSG00000185024	BRF1	27011
ENSG00000184887	BTBD6	2392
ENSG00000179364	PACS2	12363
ENSG00000242085	RPS20P33	354
ENSG00000256498	AL928654.1	498
ENSG00000226174	TEX22	2837
ENSG00000251602	RP11-521B24.3	2279
ENSG00000182979	MTA1	6964
ENSG00000257270	RP11-521B24.5	445
ENSG00000182809	CRIP2	4829
ENSG00000213145	CRIP1	2485
ENSG00000257341	CRIP1	1408
ENSG00000185347	C14orf80	6698
ENSG00000184986	TMEM121	1904
ENSG00000230157	ATP5G1P1	379
ENSG00000234402	ELK2BP	1224
ENSG00000211890	IGHA2	1071
ENSG00000263413	AL928742.1	78
ENSG00000266597	AL928742.2	60
ENSG00000227468	AL928742.12	634
ENSG00000211891	IGHE	1543
ENSG00000254140	RP11-731F5.1	1003
ENSG00000211892	IGHG4	1110
ENSG00000211893	IGHG2	1132
ENSG00000253364	RP11-731F5.2	930
ENSG00000253755	IGHGP	1178
ENSG00000213140	ELK2AP	1007
ENSG00000253701	AL928768.3	359
ENSG00000211895	IGHA1	1110
ENSG00000264024	AL901608.1	70
ENSG00000253692	IGHEP1	745
ENSG00000211896	IGHG1	2762
ENSG00000211897	IGHG3	1268
ENSG00000270371	RP11-417P24.1	327
ENSG00000211898	IGHD	1678
ENSG00000211899	IGHM	1461
ENSG00000265612	hsa-mir-4539	60
ENSG00000266706	AL122127.5	60
ENSG00000265517	AL122127.2	60
ENSG00000264473	hsa-mir-4538	78
ENSG00000263751	AL122127.1	78
ENSG00000266408	AL122127.4	70
ENSG00000264781	hsa-mir-4537	70
ENSG00000265714	AL122127.3	67
ENSG00000211900	IGHJ6	61
ENSG00000237111	IGHJ3P	50
ENSG00000242472	IGHJ5	49
ENSG00000240041	IGHJ4	46
ENSG00000242887	IGHJ3	49
ENSG00000237547	IGHJ2P	60
ENSG00000211904	IGHJ2	52
ENSG00000211905	IGHJ1	52
ENSG00000236597	IGHD7-27	11
ENSG00000227335	IGHJ1P	55
ENSG00000211907	IGHD1-26	20
ENSG00000225825	IGHD6-25	18
ENSG00000211909	IGHD5-24	20
ENSG00000227196	IGHD4-23	19
ENSG00000211911	IGHD3-22	31
ENSG00000211912	IGHD2-21	28
ENSG00000244620	AL122127.25	485
ENSG00000237020	IGHD1-20	17
ENSG00000211914	IGHD6-19	21
ENSG00000211915	IGHD5-18	20
ENSG00000227800	IGHD4-17	16
ENSG00000211917	IGHD3-16	37
ENSG00000211918	IGHD2-15	31
ENSG00000227108	IGHD1-14	17
ENSG00000211920	IGHD6-13	21
ENSG00000211921	IGHD5-12	23
ENSG00000232543	IGHD4-11	16
ENSG00000211923	IGHD3-10	31
ENSG00000211924	IGHD3-9	31
ENSG00000211925	IGHD2-8	31
ENSG00000237197	IGHD1-7	17
ENSG00000228131	IGHD6-6	18
ENSG00000211928	IGHD5-5	20
ENSG00000233655	IGHD4-4	16
ENSG00000211930	IGHD3-3	31
ENSG00000211931	IGHD2-2	31
ENSG00000226777	KIAA0125	3208
ENSG00000236170	IGHD1-1	17
ENSG00000211933	IGHV6-1	415
ENSG00000254279	IGHVII-1-1	180
ENSG00000233988	ADAM6	1842
ENSG00000225200	AB019441.29	627
ENSG00000211934	IGHV1-2	415
ENSG00000253780	IGHVIII-2-1	291
ENSG00000211935	IGHV1-3	393
ENSG00000211936	IGHV4-4	412
ENSG00000211937	IGHV2-5	377
ENSG00000253387	IGHVIII-5-1	99
ENSG00000254053	IGHVIII-5-2	261
ENSG00000253763	IGHV3-6	347
ENSG00000211938	IGHV3-7	430
ENSG00000211939	IGHV1-8	413
ENSG00000211940	IGHV3-9	434
ENSG00000254117	IGHV2-10	341
ENSG00000211941	IGHV3-11	471
ENSG00000254215	IGHVIII-11-1	267
ENSG00000254174	IGHV1-12	205
ENSG00000211942	IGHV3-13	428
ENSG00000253412	IGHVIII-13-1	291
ENSG00000253709	IGHV1-14	241
ENSG00000211943	IGHV3-15	437
ENSG00000253458	IGHVII-15-1	220
ENSG00000211944	IGHV3-16	425
ENSG00000254210	IGHVIII-16-1	133
ENSG00000254046	IGHV1-17	334
ENSG00000235506	SLC20A1P2	712
ENSG00000211945	IGHV1-18	410
ENSG00000253883	IGHV3-19	291
ENSG00000271201	AB019440.50	389
ENSG00000221180	AB019440.1	109
ENSG00000211946	IGHV3-20	413
ENSG00000253996	IGHVII-20-1	484
ENSG00000211947	IGHV3-21	430
ENSG00000253957	IGHV3-22	359
ENSG00000253345	IGHVII-22-1	265
ENSG00000254045	IGHVIII-22-2	28
ENSG00000211949	IGHV3-23	430
ENSG00000211950	IGHV1-24	411
ENSG00000238275	HOMER2P2	847
ENSG00000229084	LINC00226	630
ENSG00000253441	IGHV3-25	351
ENSG00000253367	IGHVIII-25-1	241
ENSG00000211951	IGHV2-26	381
ENSG00000253462	IGHVIII-26-1	250
ENSG00000253482	IGHVII-26-2	325
ENSG00000254326	IGHV7-27	330
ENSG00000211952	IGHV4-28	423
ENSG00000254214	IGHVII-28-1	241
ENSG00000253464	IGHV3-29	334
ENSG00000211953	IGHV3-30	431
ENSG00000253491	IGHVII-30-1	232
ENSG00000253587	IGHV3-30-2	345
ENSG00000231475	IGHV4-31	426
ENSG00000253149	IGHVII-31-1	37
ENSG00000254289	IGHV3-32	326
ENSG00000211955	IGHV3-33	431
ENSG00000254203	IGHVII-33-1	280
ENSG00000253440	IGHV3-33-2	346
ENSG00000211956	IGHV4-34	400
ENSG00000253325	IGHV7-34-1	350
ENSG00000211957	IGHV3-35	366
ENSG00000253240	IGHV3-36	401
ENSG00000253359	IGHV3-37	340
ENSG00000211958	IGHV3-38	426
ENSG00000253989	IGHVIII-38-1	54
ENSG00000211959	IGHV4-39	425
ENSG00000253467	IGHV7-40	199
ENSG00000228757	AB019438.66	141
ENSG00000253294	IGHVII-40-1	58
ENSG00000253705	IGHV3-41	347
ENSG00000228966	HOMER2P1	964
ENSG00000254228	IGHV3-42	301
ENSG00000232216	IGHV3-43	434
ENSG00000253597	IGHVII-43-1	172
ENSG00000253588	IGHVIII-44	93
ENSG00000187156	LINC00221	3086
ENSG00000253465	IGHVIV-44-1	338
ENSG00000253895	IGHVII-44-2	250
ENSG00000211961	IGHV1-45	409
ENSG00000211962	IGHV1-46	655
ENSG00000253808	IGHVII-46-1	37
ENSG00000229092	IGHV3-47	335
ENSG00000253862	IGHVIII-47-1	331
ENSG00000211964	IGHV3-48	430
ENSG00000211965	IGHV3-49	437
ENSG00000253386	IGHVII-49-1	224
ENSG00000253241	IGHV3-50	317
ENSG00000211966	IGHV5-51	410
ENSG00000254167	IGHVIII-51-1	302
ENSG00000253941	IGHVII-51-2	259
ENSG00000253545	IGHV3-52	353
ENSG00000211967	IGHV3-53	569
ENSG00000253714	IGHVII-53-1	255
ENSG00000253689	IGHV3-54	346
ENSG00000254395	IGHV4-55	368
ENSG00000253131	IGHV7-56	351
ENSG00000253759	IGHV3-57	280
ENSG00000211968	IGHV1-58	412
ENSG00000224373	IGHV4-59	1432
ENSG00000253742	IGHV3-60	354
ENSG00000199480	RNA5SP357	115
ENSG00000254329	IGHVII-60-1	256
ENSG00000211970	IGHV4-61	455
ENSG00000253132	IGHV3-62	340
ENSG00000253747	IGHVII-62-1	235
ENSG00000253936	IGHV3-63	341
ENSG00000223648	IGHV3-64	431
ENSG00000253209	IGHV3-65	341
ENSG00000253169	IGHVII-65-1	248
ENSG00000211972	IGHV3-66	427
ENSG00000253274	IGHV1-67	357
ENSG00000223506	SLC20A1P1	956
ENSG00000253820	IGHVII-67-1	46
ENSG00000254036	IGHVIII-67-2	88
ENSG00000253635	IGHVIII-67-3	232
ENSG00000254052	IGHVIII-67-4	296
ENSG00000253703	IGHV1-68	295
